wavelength (nm),1090 p transmit,1090 p reflect,1090 s transmit,1090 s reflect,3070 p transmit,3070 p reflect,3070 s transmit,3070 s reflect,5050 p transmit,5050 p reflect,5050 s transmit,5050 s reflect,7030 p transmit,7030 p reflect,7030 s transmit,7030 s reflect,9010 p transmit,9010 p reflect,9010 s transmit,9010 s reflect
360,15.33999157,1.136571527,12.10634995,1.46472013,11.10689545,5.095020294,10.2058754,6.290899754,8.434900761,8.75289917,7.074627876,8.682292461,3.884522676,10.08866119,3.30345583,11.90815449,2.047521353,18.86230087,1.423377872,23.02920914
361,16.53462601,1.196604252,13.58861065,1.982383966,12.2043581,6.025434971,10.21842098,7.370419979,9.220059395,9.289254665,7.657205582,9.369837284,3.96912837,11.03949547,3.160866022,12.55221558,2.113871098,20.48650742,1.18086803,25.23864174
362,18.28868866,1.619285345,15.13514805,2.94002676,13.96054173,6.833816528,11.1320858,8.331498146,9.803876877,9.723915577,8.248888016,9.782008648,4.465243816,11.97410965,3.184947729,13.55954742,2.335444927,22.59707832,2.462094545,28.58628654
363,19.99888802,1.388285637,17.25552368,3.15650034,14.63495445,7.214199066,13.22665691,8.428145409,10.68719673,10.39759445,8.941414356,10.43149471,5.600070477,13.39805984,4.907348633,15.90201283,2.449957371,24.07767105,1.130044222,30.12989426
364,22.07254982,2.250387669,19.04522705,3.234590292,15.84554291,7.970324039,14.28375816,9.98028183,11.64760399,11.09308434,9.756893158,11.40831184,6.083496094,14.38796043,4.9599123,17.68498802,2.783877134,26.34501839,1.612236023,33.08610916
365,23.94333267,1.99917829,20.734478,3.261325836,17.42180824,8.617341995,16.01767921,9.992131233,12.52616119,11.82598782,10.19769669,11.86570644,6.688650131,16.19365883,6.081709385,19.42065048,2.731297255,28.26336288,2.464326859,35.02951431
366,26.22779846,2.320194721,22.41243744,3.944181919,18.69331169,9.075256348,16.88703918,10.95434761,13.60576534,12.68123913,11.30722427,12.6276741,7.324759483,17.51143837,6.591919899,21.10112953,2.772582054,30.72140884,1.777133584,37.24867249
367,28.41356468,2.117665291,24.02372932,4.328240395,20.72710228,9.926207542,18.00494957,11.60072899,14.68151474,13.53563118,12.08919716,13.43859959,8.047660828,19.39123917,7.510635376,22.86539268,3.162227154,32.99704361,1.839693308,39.57239532
368,30.47271919,2.728631973,26.67498016,4.472374916,22.06989098,10.68962383,19.71631432,12.85399818,15.80858135,14.43581772,13.28599739,14.5000391,8.695134163,20.76567078,7.662165165,24.91266632,3.468596458,35.31290054,2.606798887,41.76555634
369,33.06895828,3.065340996,28.87723732,5.551711082,24.23871422,11.73908234,21.36563873,14.35347176,16.93140697,15.2928791,14.15130901,15.66275692,9.144209862,22.12779808,7.568388462,26.31060219,4.203091621,37.94469452,2.82690239,44.73085403
370,35.26166153,2.915835381,31.30597115,6.191243649,25.90583229,12.34888172,23.61135864,14.98004532,18.17944717,16.29792213,15.05813694,16.29709339,10.33767223,24.02127457,8.870163918,28.96162605,3.846732855,40.06977844,3.381449461,47.33291626
371,38.13458252,3.664141178,33.57859421,6.604052544,27.85643959,13.17422962,25.1866188,16.72432327,19.48834229,17.36007404,16.28062534,17.74529076,11.13129139,25.83817863,9.278458595,30.64969444,4.455647469,42.8612175,3.470730305,49.60665894
372,40.9617424,3.76572156,36.07656479,7.240573883,29.64429283,14.19419956,27.52469826,17.71729851,20.73883057,18.44550705,17.28398323,18.76633453,11.85522938,27.7039299,10.22294712,32.95269775,4.724466801,45.27484894,3.964639902,52.52892303
373,43.02698517,3.914339781,38.52429199,7.944214344,31.51803017,15.10972691,29.1429348,18.95463753,22.15669441,19.55615425,18.65535927,19.97957802,12.71942425,29.58540344,11.30902958,35.19673157,4.955303669,47.24124146,3.704807281,54.81132126
374,45.86973953,4.263539791,40.87591934,8.965101242,33.15277863,15.86506939,30.8549099,19.79078484,23.47099304,20.75803566,19.60466766,21.0782032,13.57503986,31.02807045,11.88901424,36.53108978,5.181704044,49.66672134,4.106449604,57.58822632
375,48.36085129,4.239048958,43.1231308,8.455984116,35.17910767,16.47799301,32.0854454,20.19905853,24.89076233,21.9232502,20.88934517,22.28184128,14.64844322,33.1673584,12.8260107,38.58285141,5.07430172,51.50982666,4.085133076,59.30513763
376,50.97029114,4.734837532,45.93409729,10.45002556,37.28588104,17.68428993,34.02544785,21.61868477,26.31831932,23.14103317,22.21813202,23.62492561,15.50189686,34.81620407,13.80456352,40.39977264,6.080486774,54.17302704,4.914102554,61.58733368
377,53.13286591,5.093640804,47.81592178,10.15426636,38.72545242,18.30953598,35.67295837,22.12275505,27.71603584,24.38538933,23.43354607,24.85000038,16.51810265,36.52928925,14.82560349,42.65766907,5.670740128,55.92937469,4.56665659,63.3672905
378,55.51898956,5.162192822,49.59143829,10.85921478,40.68222809,19.02962685,37.02751923,23.3421154,29.1288681,25.59597015,24.58574486,26.12768173,17.35699081,38.35023499,15.10925102,44.30185699,6.018819809,58.08457565,4.623136044,65.43506622
379,57.98213577,5.862604618,51.89828873,12.12101841,42.51332092,19.91358948,39.51311874,24.54690742,30.5029335,26.8791523,25.83332062,27.39858437,17.94754982,39.76757431,15.85245895,46.44810486,6.358689308,59.94523621,5.079106808,67.59453583
380,59.81816483,5.946567059,54.30037308,12.57396317,44.15322876,20.61372948,41.27678299,25.26221657,31.85733032,28.20377159,27.16866302,28.79439735,19.16794968,41.64260483,17.53965378,48.22624969,6.355204582,61.55230331,5.496952534,69.13625336
381,61.95930862,6.18272686,56.30964661,12.62102413,45.74130249,21.30412292,42.83563995,26.34999084,33.18009949,29.3198185,28.41088295,29.98498917,19.81511307,43.12187576,17.74027634,49.71506119,6.695972919,63.27900314,5.408263683,70.88837433
382,64.02809906,6.597532272,58.23026276,13.39598179,47.27487564,22.22672653,44.31269455,27.33495903,34.54994202,30.51973534,29.77083206,31.22181511,20.79138565,44.33930206,18.77427483,51.15460587,6.906058788,64.8218689,5.949070454,72.30809021
383,65.69245148,6.709223747,60.01740265,13.79330635,48.67450333,22.71181297,45.58734894,27.75113869,35.86893845,31.74319077,30.86914253,32.446661,21.55537987,45.91001511,19.82127571,52.79091644,7.121851444,66.31037903,5.998892784,74.19707489
384,67.37535858,6.921818733,61.59976196,14.29287148,50.23348236,23.2424202,47.13300323,28.1570797,37.0430603,32.85569954,32.08216476,33.67757607,22.4239521,47.30061722,20.38862801,53.83628082,7.409069538,68.0563736,6.041318417,75.35051727
385,69.08007813,7.265660763,62.95837784,14.66617775,51.60493851,24.01089668,48.3018837,28.60821152,38.15669632,33.78525543,33.12825775,34.64156342,23.01766396,48.62932205,20.69444275,55.1615181,7.569397449,69.13446045,6.430772781,76.44869995
386,70.35250092,7.170023918,64.07339478,14.54881859,52.49664688,24.14420319,49.29044724,28.99526024,39.2342453,34.86748886,34.40095139,35.71155548,23.79245758,49.73579407,21.94537926,56.56035614,7.332702637,70.12892151,6.233198643,77.2682724
387,71.77397919,7.706610203,65.52947998,15.25798321,53.6527977,24.89749527,50.96940231,29.76919746,40.27703094,35.72766495,35.50457382,36.70817947,24.44555664,50.75191116,22.09446716,57.28945923,7.610560417,71.44036865,6.824989796,78.62483978
388,72.97554779,7.675483227,67.13763428,15.57332993,54.7785759,25.14382362,52.07000351,29.93043137,41.24393082,36.60527802,36.50378036,37.50042725,24.9804554,51.59709549,22.58535385,57.92602158,8.095454216,72.41018677,6.866045475,79.19356537
389,74.05590057,7.82019186,67.59538269,15.59462547,55.53575134,25.46436691,52.78092194,30.35153389,42.1864357,37.41204834,37.42272186,38.32449722,25.76092148,52.53270721,23.51369667,58.86740112,8.064662933,73.29672241,6.717812061,79.6269455
390,75.01085663,7.97831583,69.01529694,15.98338032,56.61529922,25.93339157,53.80836868,30.59071541,43.08856583,38.14748383,38.26220322,39.08592606,25.96455193,53.24209213,23.61711121,59.84720612,8.305348396,74.08258057,7.175889492,80.76165009
391,75.7963562,8.200323105,70.00387573,15.944417,57.28318024,26.13492966,54.30107117,30.61885452,43.83227921,38.76573181,39.08278656,39.73516846,26.64982605,54.08628082,24.24298286,60.53186035,8.20514679,74.78301239,7.188804626,81.29640198
392,76.55905151,8.430438042,71.73458099,16.25072289,57.99846649,26.45327377,55.5583725,31.10088348,44.49688721,39.38366318,39.89862442,40.37185669,26.91506767,54.57035828,24.76169968,60.89579391,8.40763855,75.31451416,7.467907906,81.97087097
393,77.29080963,8.427601814,73.55781555,16.00481033,58.62373734,26.68195724,56.13891602,30.92177773,45.14894104,39.89971924,40.69339371,40.82263947,27.31711006,55.21170425,25.20378494,61.50103378,8.641840935,75.8751297,7.101453304,82.40644073
394,77.98254395,8.414023399,75.33026886,16.12423134,59.12788391,26.8640995,57.05298233,31.17018318,45.79572678,40.33210754,41.41553116,41.12995148,27.93792534,55.87540436,25.50355148,62.26306534,8.59021759,76.39191437,7.616112232,82.86858368
395,78.44580078,8.452672005,75.80265808,16.09498405,59.70695496,26.94579124,57.33969879,31.27575874,46.33529282,40.76651764,42.15982056,41.61242676,28.1788826,56.28355789,26.00646019,62.47799301,8.781288147,76.78237915,7.71658659,82.93386841
396,78.89318085,8.8107481,76.40978241,16.27028656,60.22480774,27.25831223,58.0215683,31.52280235,46.81629181,41.08209991,42.76057053,41.9349556,28.55873489,56.61214447,26.32267761,62.71392059,8.84395504,77.18664551,7.68102932,83.36112976
397,79.44900513,8.768328667,76.92223358,16.26002121,60.69033051,27.31467247,58.41010666,31.16314697,47.31024551,41.37879944,43.24831009,42.30693054,28.75940132,56.98077011,26.47149658,63.08010864,8.795954704,77.63465881,7.596292496,83.38514709
398,79.86927032,8.985190392,77.08326721,16.45950317,61.05362701,27.32216454,59.03474808,31.37608719,47.70586777,41.62368774,43.82072067,42.51472092,28.86349297,57.2227478,26.5286293,63.1686821,8.966397285,77.97619629,7.900197983,83.68559265
399,80.12625885,8.927264214,77.22559357,16.12052345,61.34352112,27.45501709,59.32424164,31.34020042,48.12771988,41.85855865,44.27881241,42.76331329,29.25925827,57.55550385,27.00721359,63.68968582,9.039499283,78.12184906,8.020798683,83.89632416
400,80.32355499,9.00594902,77.64057159,16.19045067,61.63286591,27.52908134,59.8440094,31.48856163,49.17233368,42.0914241,45.85856567,42.87927151,29.42773438,57.96272659,27.14328384,63.90874863,9.105718613,78.2870636,8.218858719,84.03826904
401,80.66014862,9.21663475,77.82467651,16.14957428,61.91778183,27.54989052,60.03993607,31.35215569,49.20709457,42.13679123,45.88441238,42.89165878,29.53702736,58.07464218,27.25572205,63.7877388,9.099730492,78.6214447,7.942162991,84.22038269
402,80.90202332,9.217481613,78.1368103,16.03720093,62.16175461,27.68325233,60.48616028,31.46527672,49.28885574,42.19921494,45.90413589,42.89923096,29.73186684,58.38358307,27.44700623,63.87278366,9.25003624,78.90067291,8.333368301,84.24252319
403,81.07660675,9.273880959,78.07061768,16.02282143,62.44025421,27.73337936,60.52393341,31.08863258,49.35797119,42.27912903,46.02032852,43.00785446,29.90816498,58.42876434,27.46285248,64.12945557,9.132802963,79.05091858,8.141568184,84.13752747
404,81.09737396,9.09986496,78.30499268,15.75766659,62.62234879,27.71325111,60.95534134,31.2948494,49.61090851,42.35748672,46.35983658,43.063591,30.01702118,58.61996841,27.75904274,64.13899994,9.35842514,79.10752869,8.275448799,84.37768555
405,81.49945831,9.321971893,78.58615875,15.60433197,62.87366104,27.83561325,61.10451126,30.94713974,49.86494827,42.40275574,46.54393768,43.08512115,30.15466309,58.7252388,27.56546211,64.23313904,9.368772507,79.40839386,8.384259224,84.35752106
406,81.47890472,9.476575851,78.90375519,15.88865948,62.89880753,27.79260063,61.48417664,30.95384598,50.02655792,42.38577271,46.85484695,43.10298157,30.24805832,58.91812515,27.85588837,64.25691986,9.443818092,79.4126358,8.209754944,84.39789581
407,81.67707825,9.398283005,79.13024139,15.45674801,63.17618942,27.75225258,61.56140137,30.77867317,50.21715927,42.37298584,47.18725586,42.98184204,30.24521446,58.91039276,27.76534843,64.12312317,9.339359283,79.50773621,8.509362221,84.42075348
408,81.9019165,9.540597916,79.20541382,15.74124527,63.38460922,27.90304947,61.7204895,30.88314247,50.41692734,42.37014008,47.5173645,42.9700737,30.39635468,58.94526672,27.86374092,64.27207184,9.532566071,79.75788879,8.62765789,84.36241913
409,81.92350006,9.551329613,79.3704834,15.12598515,63.40127563,27.79394722,61.90550995,30.4168644,50.61133575,42.32266617,47.83165359,42.84333038,30.58649063,59.06912231,28.18460464,64.37882996,9.453708649,79.77598572,8.327350616,84.37869263
410,81.98021698,9.513173103,79.66172028,15.15296268,63.52002716,27.74333572,62.23598099,30.634058,50.76638794,42.30693054,48.05091858,42.79631805,30.60235977,59.18055725,28.11622047,64.17519379,9.548376083,79.85166931,8.522549629,84.61043549
411,81.9342804,9.545528412,79.67450714,15.01434708,63.61948395,27.68529892,62.17645264,30.30672455,50.92458344,42.28368759,48.22957993,42.79193878,30.63144302,59.24935913,28.10884666,64.27700043,9.40735054,79.90515137,8.436211586,84.42601776
412,82.06391144,9.53331089,79.91362,14.94894218,63.72234726,27.70802689,62.38489914,30.33309555,51.07181168,42.23266602,48.38881302,42.78480148,30.63126755,59.25037766,28.31428719,64.48400879,9.498443604,79.95353699,8.484706879,84.42790222
413,82.15094757,9.669289589,80.15622711,14.88031197,63.81365585,27.66327477,62.40589142,30.45923996,51.2083168,42.18886566,48.49177551,42.78574371,30.7163868,59.37450027,28.26893997,64.20746613,9.591215134,80.02550507,8.526562691,84.44386292
414,82.2394104,9.654116631,80.19972229,14.72945023,63.98036575,27.67431068,62.84692764,30.25623322,51.36200333,42.13927841,48.77748871,42.70946121,30.81183052,59.38112259,28.32323265,64.53020477,9.604330063,80.04968262,8.699354172,84.53657532
415,82.33438873,9.707507133,80.41080475,14.67331505,64.00549316,27.69689178,62.87281418,30.18937683,51.48205185,42.09507751,48.98647308,42.61160278,30.82331467,59.42040253,28.36495018,64.36904907,9.672025681,80.14618683,8.786905289,84.53738403
416,82.32756042,9.710712433,80.43354034,14.44817924,64.07317352,27.60705948,62.99665451,30.08384132,51.61580658,42.04120255,49.21238708,42.49280548,30.83591843,59.40523148,28.29198265,64.34750366,9.577098846,80.15270996,8.779149055,84.57781982
417,82.42505646,9.792005539,80.6035614,14.32376957,64.21641541,27.66085243,63.07693863,30.22713661,51.76301193,42.00807953,49.42811966,42.44384384,30.87120628,59.47861481,28.23086929,64.45675659,9.642197609,80.31938934,8.680425644,84.45059967
418,82.4187851,9.813152313,80.86442566,14.33647442,64.29898834,27.59345436,63.23292923,29.84777641,51.87205887,41.92778015,49.59024811,42.3505249,30.92896652,59.49081802,28.3853054,64.50097656,9.729036331,80.32369995,8.68200779,84.49710083
419,82.50923157,9.870381355,80.80496979,14.11270618,64.2962265,27.61344528,63.31912994,29.87008667,51.98351288,41.87507248,49.63892365,42.35595322,31.0513382,59.58588028,28.41018105,64.42090607,9.703619003,80.31730652,8.911700249,84.38532257
420,82.50097656,9.918685913,80.90003967,14.10325432,64.40947723,27.55473328,63.48630905,29.62218857,52.06989288,41.80692291,49.7196846,42.41128922,31.03339767,59.59557724,28.49667931,64.41540527,9.670825958,80.40348053,8.969519615,84.62043762
421,82.5510025,9.898792267,81.05039978,14.03997993,64.58027649,27.59056664,63.68608475,29.74570084,52.2048378,41.79295349,49.82831192,42.37502289,31.15786934,59.62870789,28.69960594,64.47157288,9.696059227,80.34610748,8.822434425,84.54497528
422,82.61855316,9.896739006,81.22099304,13.81525135,64.56085205,27.51938629,63.75647354,29.44809532,52.3182869,41.74079132,50.01557541,42.38446426,31.13866997,59.65416336,28.57209396,64.31499481,9.748188019,80.4095459,8.890258789,84.61288452
423,82.57489014,9.906051636,81.28084564,13.64555931,64.62432861,27.49809265,64.0326767,29.32988167,52.40818405,41.6576767,50.11609268,42.23603058,31.15612602,59.58132935,28.45014,64.40314484,9.62487793,80.40969086,8.836063385,84.67308044
424,82.64319611,9.986195564,81.33826447,13.67165565,64.74141693,27.48020935,63.97163391,29.43815804,52.49829483,41.61017609,50.33699799,42.12762451,31.12102127,59.6230278,28.47430801,64.52474976,9.728567123,80.46901703,9.02265358,84.58102417
425,82.65098572,10.02433395,81.56154633,13.54400063,64.7822113,27.54929352,64.18180847,29.37711716,52.58911896,41.55344772,50.46743774,42.03066635,31.26351547,59.73784256,28.75507736,64.67906189,9.802287102,80.49111176,9.183422089,84.66685486
426,82.66689301,10.03038025,81.54185486,13.34257126,64.90158081,27.49228477,64.17716217,29.38665199,52.67200089,41.49709702,50.56523895,42.013237,31.25162506,59.70274353,28.60184097,64.50630188,9.849628448,80.52379608,8.948994637,84.66018677
427,82.62173462,10.0229702,81.58340454,13.41426086,64.89259338,27.46726227,64.12698364,29.30198669,52.76681137,41.43561172,50.57014084,42.00310898,31.2647438,59.74167633,28.69246292,64.56115723,9.824830055,80.50938416,8.955940247,84.51822662
428,82.64611053,10.00263405,81.63459778,13.13817692,64.91281128,27.41887856,64.39064789,29.21353531,52.84370804,41.37121201,50.61008072,42.09917068,31.26628494,59.6898613,28.7081089,64.55658722,9.810944557,80.48552704,8.910003662,84.53595734
429,82.64471436,10.05910206,81.63311768,13.0490675,64.90029907,27.39374924,64.27536774,29.19270325,52.91024017,41.34142685,50.60579681,42.12607956,31.31671333,59.72250748,28.82486534,64.54346466,9.792178154,80.4743042,9.096712112,84.47166443
430,82.67591095,10.10826683,81.82518768,13.11643124,64.9815979,27.36851883,64.42156219,29.02345657,52.99128342,41.29078293,50.6967659,42.14930725,31.34297371,59.77677536,28.78762245,64.59233093,9.80213356,80.48784637,9.121921539,84.50000763
431,82.58837128,10.16631031,81.92875671,13.0542841,64.99125671,27.36418533,64.53204346,29.06076622,53.04347229,41.22495651,50.83650589,42.11980438,31.35014534,59.78026962,28.84866524,64.73345184,9.844404221,80.49726868,9.212341309,84.42038727
432,82.6390152,10.13689804,81.90406799,12.890975,65.09234619,27.35705757,64.54046631,28.98189354,53.14512253,41.16997147,50.9500351,42.00644302,31.32718277,59.74498367,28.72719765,64.45211792,9.853751183,80.51361084,9.180560112,84.42920685
433,82.58700562,10.10925674,82.00058746,12.68986797,65.05249023,27.26349449,64.66595459,28.7852726,53.20051575,41.1105957,51.08761978,41.93338776,31.3529377,59.72613525,28.87324905,64.51184845,9.802794456,80.44400024,9.077763557,84.51569366
434,82.60027313,10.14718628,81.9118042,12.67132568,65.11209869,27.24741745,64.75437927,28.73280907,53.26150894,41.05799103,51.11097717,41.88388824,31.39079475,59.73038483,28.81785583,64.46752167,9.819303513,80.48168182,8.992638588,84.38835907
